UniqueKey,CollectingEventID,StartCollectingDate,EndCollectingDate,MMWRWeek,Latitude,Longitude,County,NearestPopulatedLocation,CollectionSite,NumberofTraps,CollectingMethod,PoolID,Genus,Species,NumberofSpecimens,LACResult,SLEResult,WNVResult,EEEResult,AdultFemales,AdultMales,NearestStreetAddress
1480,287,7/18/2017,7/19/2017,29,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,2,CDC Gravid Trap,999,Aedes,Aedes japonicus,6,Not Tested,Not Tested,Not Tested,Not Tested,6,0,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV"
1481,287,7/18/2017,7/19/2017,29,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,2,CDC Gravid Trap,1000,Aedes,Aedes albopictus,3,Not Tested,Not Tested,Not Tested,Not Tested,3,0,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV"
1482,287,7/18/2017,7/19/2017,29,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,2,CDC Gravid Trap,999,Aedes,Aedes triseriatus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV"
1483,288,7/18/2017,7/19/2017,29,39.5026,-77.8509,Berkeley,Shepherdstown,Rural site,2,CDC Light Trap WITH dry ice,1001,Aedes,Aedes vexans,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,"Yankhauer Nature Preserve, Shepherdstown, Berkeley Co., WV"
1484,288,7/18/2017,7/19/2017,29,39.5026,-77.8509,Berkeley,Shepherdstown,Rural site,2,CDC Light Trap WITH dry ice,1002,Culex,Culex restuans,7,Not Tested,Not Tested,Not Tested,Not Tested,7,0,"Yankhauer Nature Preserve, Shepherdstown, Berkeley Co., WV"
1485,288,7/18/2017,7/19/2017,29,39.5026,-77.8509,Berkeley,Shepherdstown,Rural site,2,CDC Light Trap WITH dry ice,1003,Aedes,Aedes albopictus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,"Yankhauer Nature Preserve, Shepherdstown, Berkeley Co., WV"
1486,288,7/18/2017,7/19/2017,29,39.5026,-77.8509,Berkeley,Shepherdstown,Rural site,3,CDC Light Trap WITH dry ice,1004,Anopheles,Anopheles perplexens,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,"Yankhauer Nature Preserve, Shepherdstown, Berkeley Co., WV"
1487,288,7/18/2017,7/19/2017,29,39.5026,-77.8509,Berkeley,Shepherdstown,Rural site,2,CDC Gravid Trap,1001,Aedes,Aedes trivittatus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,"Yankhauer Nature Preserve, Shepherdstown, Berkeley Co., WV"
1488,288,7/18/2017,7/19/2017,29,39.5026,-77.8509,Berkeley,Shepherdstown,Rural site,2,CDC Gravid Trap,1001,Aedes,Aedes japonicus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,"Yankhauer Nature Preserve, Shepherdstown, Berkeley Co., WV"
1489,288,7/18/2017,7/19/2017,29,39.5026,-77.8509,Berkeley,Shepherdstown,Rural site,2,CDC Gravid Trap,1002,Culex,Culex erraticus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,"Yankhauer Nature Preserve, Shepherdstown, Berkeley Co., WV"
1490,288,7/18/2017,7/19/2017,29,39.5026,-77.8509,Berkeley,Shepherdstown,Rural site,2,CDC Gravid Trap,1004,Anopheles,Anopheles quadrimaculatus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,"Yankhauer Nature Preserve, Shepherdstown, Berkeley Co., WV"
1491,288,7/18/2017,7/19/2017,29,39.5026,-77.8509,Berkeley,Shepherdstown,Rural site,2,CDC Light Trap WITH dry ice,1003,Aedes,Aedes albopictus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,"Yankhauer Nature Preserve, Shepherdstown, Berkeley Co., WV"
1492,289,7/18/2017,7/19/2017,29,39.2645,-77.9759,Berkeley,Martinsburg,Rural site,2,CDC Gravid Trap,1006,Aedes,Aedes triseriatus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,"Still Meadow Farm, Whitings Neck Road, Martinsburg, Berkeley Co., WV"
1493,289,7/18/2017,7/19/2017,29,39.2645,-77.9759,Berkeley,Martinsburg,Rural site,2,CDC Gravid Trap,1007,Culex,Culex restuans,39,Negative,Negative,Negative,Negative,39,0,"Still Meadow Farm, Whitings Neck Road, Martinsburg, Berkeley Co., WV"
1494,290,7/19/2017,7/20/2017,29,39.4543,-78.1798,Berkeley,Hedgesville,Rural site,2,CDC Light Trap WITH dry ice,1008,Aedes,Aedes trivittatus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,"Sleepy Creek Wildlife Management, Hedgesville, Berkeley Co., WV"
1495,290,7/19/2017,7/20/2017,29,39.4543,-78.1798,Berkeley,Hedgesville,Rural site,2,CDC Light Trap WITH dry ice,1008,Aedes,Aedes vexans,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,"Sleepy Creek Wildlife Management, Hedgesville, Berkeley Co., WV"
1496,290,7/19/2017,7/20/2017,29,39.4543,-78.1798,Berkeley,Hedgesville,Rural site,2,CDC Gravid Trap,1008,Aedes,Aedes japonicus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,"Sleepy Creek Wildlife Management, Hedgesville, Berkeley Co., WV"
1497,290,7/19/2017,7/20/2017,29,39.4543,-78.1798,Berkeley,Hedgesville,Rural site,2,CDC Gravid Trap,1008,Aedes,Aedes triseriatus,2,Not Tested,Not Tested,Not Tested,Not Tested,2,0,"Sleepy Creek Wildlife Management, Hedgesville, Berkeley Co., WV"
1498,291,7/18/2017,7/19/2017,29,39.2645,-77.9759,Jefferson,Summit Point,Rural site,2,CDC Light Trap WITH dry ice,1009,Aedes,Aedes albopictus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,"South Jefferson Park, 4095 Leetown Road, Summit Point, Jefferson Co., WV"
1499,291,7/18/2017,7/19/2017,29,39.2645,-77.9759,Jefferson,Summit Point,Rural site,2,CDC Light Trap WITH dry ice,1010,Aedes,Aedes japonicus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,"South Jefferson Park, 4095 Leetown Road, Summit Point, Jefferson Co., WV"
1500,291,7/18/2017,7/19/2017,29,39.2645,-77.9759,Jefferson,Summit Point,Rural site,2,CDC Light Trap WITH dry ice,1010,Aedes,Aedes spp.,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,"South Jefferson Park, 4095 Leetown Road, Summit Point, Jefferson Co., WV"
1501,291,7/18/2017,7/19/2017,29,39.2645,-77.9759,Jefferson,Summit Point,Rural site,2,CDC Light Trap WITH dry ice,1011,Anopheles,Anopheles punctipennis,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,"South Jefferson Park, 4095 Leetown Road, Summit Point, Jefferson Co., WV"
1502,291,7/18/2017,7/19/2017,29,39.2645,-77.9759,Jefferson,Summit Point,Rural site,2,CDC Light Trap WITH dry ice,1012,Culex,Culex restuans,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,"South Jefferson Park, 4095 Leetown Road, Summit Point, Jefferson Co., WV"
1503,291,7/18/2017,7/19/2017,29,39.2645,-77.9759,Jefferson,Summit Point,Rural site,2,CDC Light Trap WITH dry ice,1013,Uranotaenia,Uranotaenia sappharina,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,"South Jefferson Park, 4095 Leetown Road, Summit Point, Jefferson Co., WV"
1504,291,7/18/2017,7/19/2017,29,39.2645,-77.9759,Jefferson,Summit Point,Rural site,2,CDC Gravid Trap,1009,Aedes,Aedes albopictus,3,Not Tested,Not Tested,Not Tested,Not Tested,3,0,"South Jefferson Park, 4095 Leetown Road, Summit Point, Jefferson Co., WV"
1505,291,7/18/2017,7/19/2017,29,39.2645,-77.9759,Jefferson,Summit Point,Rural site,2,CDC Gravid Trap,1010,Aedes,Aedes spp.,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,"South Jefferson Park, 4095 Leetown Road, Summit Point, Jefferson Co., WV"
1506,292,7/18/2017,7/19/2017,29,39.2587,-77.807,Jefferson,Harpers Ferry,Rural site,2,CDC Light Trap WITH dry ice,1014,Aedes,Aedes spp.,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,"Shannondale WIldlife Management Area, Co. Route 5/9, Harpers Ferry, Jefferson Co., WV"
1507,292,7/18/2017,7/19/2017,29,39.2587,-77.807,Jefferson,Harpers Ferry,Rural site,2,CDC Light Trap WITH dry ice,1015,Aedes,Aedes japonicus,2,Not Tested,Not Tested,Not Tested,Not Tested,1,1,"Shannondale WIldlife Management Area, Co. Route 5/9, Harpers Ferry, Jefferson Co., WV"
1508,293,7/18/2017,7/19/2017,29,39.4218,-77.8212,Jefferson,Shepherdstown,Rural site,2,CDC Light Trap WITH dry ice,1016,Aedes,Aedes vexans,5,Not Tested,Not Tested,Not Tested,Not Tested,5,0,"Morgan's Grove Park, Kearneysville Pike, Shepherdstown, Jefferson Co., WV"
1509,293,7/18/2017,7/19/2017,29,39.4218,-77.8212,Jefferson,Shepherdstown,Rural site,2,CDC Light Trap WITH dry ice,1017,Culex,Culex restuans,1,Negative,Negative,Negative,Negative,1,0,"Morgan's Grove Park, Kearneysville Pike, Shepherdstown, Jefferson Co., WV"
1510,293,7/18/2017,7/19/2017,29,39.4218,-77.8212,Jefferson,Shepherdstown,Rural site,2,CDC Light Trap WITH dry ice,1016,Aedes,Aedes vexans,2,Not Tested,Not Tested,Not Tested,Not Tested,2,0,"Morgan's Grove Park, Kearneysville Pike, Shepherdstown, Jefferson Co., WV"
1511,293,7/18/2017,7/19/2017,29,39.4218,-77.8212,Jefferson,Shepherdstown,Rural site,2,CDC Gravid Trap,1017,Culex,Culex restuans,27,Negative,Negative,Negative,Negative,27,0,"Morgan's Grove Park, Kearneysville Pike, Shepherdstown, Jefferson Co., WV"
1512,293,7/18/2017,7/19/2017,29,39.4218,-77.8212,Jefferson,Shepherdstown,Rural site,1,BG Sentinel Trap WITHOUT dry ice,1017,Culex,Culex restuans,1,Negative,Negative,Negative,Negative,1,0,"Morgan's Grove Park, Kearneysville Pike, Shepherdstown, Jefferson Co., WV"
1513,294,7/19/2017,7/20/2017,29,39.5086,-78.3051,Morgan,Berkeley Springs,Rural site,2,CDC Gravid Trap,1018,Culex,Culex restuans,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,"Cacapon State Park, 818 Cacapon Lodge Drive, Berkeley Springs, Morgan Co., WV"
1514,295,7/19/2017,7/20/2017,29,39.5366,-78.4544,Morgan,Paw Paw,Rural site,2,CDC Light Trap WITH dry ice,1019,Anopheles,Anopheles quadrimaculatus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,"Paw Paw Sewage Treatment Plant, 122 Winchester Street, Paw Paw, Morgan Co., WV"
1515,294,7/19/2017,7/20/2017,29,39.5366,-78.4544,Morgan,Paw Paw,Rural site,2,CDC Light Trap WITH dry ice,1020,Culex,Culex restuans,1,Negative,Negative,Negative,Negative,1,0,"Paw Paw Sewage Treatment Plant, 122 Winchester Street, Paw Paw, Morgan Co., WV"
1516,294,7/19/2017,7/20/2017,29,39.5366,-78.4544,Morgan,Paw Paw,Rural site,2,CDC Light Trap WITH dry ice,1021,Uranotaenia,Uranotaenia sappharina,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,"Paw Paw Sewage Treatment Plant, 122 Winchester Street, Paw Paw, Morgan Co., WV"
1517,294,7/19/2017,7/20/2017,29,39.5366,-78.4544,Morgan,Paw Paw,Rural site,2,CDC Light Trap WITH dry ice,1022,Aedes,Aedes vexans,2,Not Tested,Not Tested,Not Tested,Not Tested,2,0,"Paw Paw Sewage Treatment Plant, 122 Winchester Street, Paw Paw, Morgan Co., WV"
1518,294,7/19/2017,7/20/2017,29,39.5366,-78.4544,Morgan,Paw Paw,Rural site,2,CDC Light Trap WITH dry ice,1020,Culex,Culex restuans,3,Negative,Negative,Negative,Negative,3,0,"Paw Paw Sewage Treatment Plant, 122 Winchester Street, Paw Paw, Morgan Co., WV"
1519,294,7/19/2017,7/20/2017,29,39.5366,-78.4544,Morgan,Paw Paw,Rural site,2,CDC Gravid Trap,1023,Aedes,Aedes albopictus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,"Paw Paw Sewage Treatment Plant, 122 Winchester Street, Paw Paw, Morgan Co., WV"
1520,294,7/19/2017,7/20/2017,29,39.5366,-78.4544,Morgan,Paw Paw,Rural site,2,CDC Gravid Trap,1020,Culex,Culex restuans,40,Negative,Negative,Negative,Negative,40,0,"Paw Paw Sewage Treatment Plant, 122 Winchester Street, Paw Paw, Morgan Co., WV"
1521,295,7/19/2017,7/20/2017,29,39.6688,-78.0847,Morgan,Berkeley Springs,Rural site,2,CDC Gravid Trap,1024,Aedes,Aedes trivittatus,5,Not Tested,Not Tested,Not Tested,Not Tested,5,0,"Sleepy Creek Campground, Berkeley Springs, Morgan Co., WV"
1522,295,7/19/2017,7/20/2017,29,39.6688,-78.0847,Morgan,Berkeley Springs,Rural site,2,CDC Gravid Trap,1024,Aedes,Aedes vexans,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,"Sleepy Creek Campground, Berkeley Springs, Morgan Co., WV"
1523,295,7/19/2017,7/20/2017,29,39.6688,-78.0847,Morgan,Berkeley Springs,Rural site,2,CDC Gravid Trap,1025,Culex,Culex erraticus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,"Sleepy Creek Campground, Berkeley Springs, Morgan Co., WV"
1524,296,7/25/2017,7/25/2017,30,38.3269,-81.5686,Putnam,Eleanor,Residence,1,CDC Gravid Trap,1026,Aedes,Aedes albopictus,12,Negative,Negative,Negative,Negative,12,0,"110 Maple Lane, Eleanor, Putnam Co., WV"
1525,297,7/25/2017,7/25/2017,30,,,Clay,,,2,CDC Gravid Trap,1027,Aedes,Aedes albopictus,15,Negative,Negative,Negative,Negative,15,0,
1526,298,7/28/2017,7/28/2017,30,38.3545,-81.7208,Kanawha,South Charleston,Urban site,7,CDC Gravid Trap,1028,Culex,Culex spp.,54,Negative,Negative,Negative,Negative,54,0,"Sunset Memorial Cemetery, South Charleston, Kanawha Co., WV"
1527,298,7/28/2017,7/28/2017,30,38.3545,-81.7208,Kanawha,South Charleston,Urban site,7,CDC Gravid Trap,1029,Aedes,Aedes albopictus,50,Negative,Negative,Negative,Negative,50,0,"Sunset Memorial Cemetery, South Charleston, Kanawha Co., WV"
1528,298,7/28/2017,7/28/2017,30,38.3545,-81.7208,Kanawha,South Charleston,Urban site,7,CDC Gravid Trap,1030,Aedes,Aedes japonicus,6,Not Tested,Not Tested,Not Tested,Not Tested,4,2,"Sunset Memorial Cemetery, South Charleston, Kanawha Co., WV"
1529,298,7/28/2017,7/28/2017,30,38.3545,-81.7208,Kanawha,South Charleston,Urban site,7,CDC Gravid Trap,1030,Aedes,Aedes triseriatus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,"Sunset Memorial Cemetery, South Charleston, Kanawha Co., WV"
1530,298,7/28/2017,7/28/2017,30,38.3545,-81.7208,Kanawha,South Charleston,Urban site,7,CDC Gravid Trap,1031,Aedes,Aedes albopictus,21,Negative,Negative,Negative,Negative,21,0,"Sunset Memorial Cemetery, South Charleston, Kanawha Co., WV"
1531,299,7/28/2017,7/28/2017,30,38.3413,-81.6252,Kanawha,Charleston,Urban site,2,CDC Gravid Trap,1032,Aedes,Aedes albopictus,15,Negative,Negative,Negative,Negative,15,0,"Virginia Street, Charleston, Kanawha Co., WV"
1532,300,7/29/2017,7/29/2017,30,38.3544,-81.6885,Kanawha,South Charleston,Residence,2,CDC Gravid Trap,1033,Culex,Culex spp.,50,Negative,Negative,Negative,Negative,50,0,"Miguella's House, South Charleston, Kanawha Co., WV"
1533,300,7/29/2017,7/29/2017,30,38.3544,-81.6885,Kanawha,South Charleston,Residence,2,CDC Gravid Trap,1034,Aedes,Aedes japonicus,14,Negative,Negative,Negative,Negative,13,1,"Miguella's House, South Charleston, Kanawha Co., WV"
1534,300,7/29/2017,7/29/2017,30,38.3544,-81.6885,Kanawha,South Charleston,Residence,2,CDC Gravid Trap,1034,Aedes,Aedes triseriatus,2,Not Tested,Not Tested,Not Tested,Not Tested,2,0,"Miguella's House, South Charleston, Kanawha Co., WV"
1535,300,7/29/2017,7/29/2017,30,38.3544,-81.6885,Kanawha,South Charleston,Residence,2,CDC Gravid Trap,1035,Aedes,Aedes japonicus,20,Negative,Negative,Negative,Negative,19,1,"Miguella's House, South Charleston, Kanawha Co., WV"
1536,300,7/29/2017,7/29/2017,30,38.3544,-81.6885,Kanawha,South Charleston,Residence,1,CDC Gravid Trap,1036,Aedes,Aedes albopictus,17,Negative,Negative,Negative,Negative,1,16,"Miguella's House, South Charleston, Kanawha Co., WV"
1537,300,7/29/2017,7/29/2017,30,38.3544,-81.6885,Kanawha,South Charleston,Residence,1,CDC Gravid Trap,1037,Culex,Culex spp.,15,Negative,Negative,Negative,Negative,15,0,"Miguella's House, South Charleston, Kanawha Co., WV"
1538,301,7/29/2017,7/29/2017,30,38.1823,-82.0338,Lincoln,Palermo,Rural site,2,CDC Gravid Trap,1038,Aedes,Aedes albopictus,26,Negative,Negative,Negative,Negative,22,4,"9 Pigeon Drive, Palermo, Lincoln Co., WV"
1539,301,7/29/2017,7/29/2017,30,38.1823,-82.0338,Lincoln,Palermo,Rural site,2,CDC Gravid Trap,1039,Aedes,Aedes albopictus,50,Negative,Negative,Negative,Negative,50,0,"9 Pigeon Drive, Palermo, Lincoln Co., WV"
1540,301,7/29/2017,7/29/2017,30,38.1823,-82.0338,Lincoln,Palermo,Rural site,2,CDC Gravid Trap,1040,Culex,Culex spp.,28,Negative,Negative,Negative,Negative,26,2,"9 Pigeon Drive, Palermo, Lincoln Co., WV"
1541,301,7/29/2017,7/29/2017,30,38.1823,-82.0338,Lincoln,Palermo,Rural site,2,CDC Gravid Trap,1041,Aedes,Aedes japonicus,52,Negative,Negative,Negative,Negative,34,18,"9 Pigeon Drive, Palermo, Lincoln Co., WV"
1542,302,7/30/2017,7/30/2017,31,38.1823,-82.0338,Lincoln,Palermo,Rural site,2,CDC Gravid Trap,1042,Aedes,Aedes albopictus,34,Negative,Negative,Negative,Negative,34,0,"9 Pigeon Drive, Palermo, Lincoln Co., WV"
1543,302,7/30/2017,7/30/2017,31,38.1823,-82.0338,Lincoln,Palermo,Rural site,1,CDC Gravid Trap,1043,Aedes,Aedes japonicus,12,Negative,Negative,Negative,Negative,12,0,"9 Pigeon Drive, Palermo, Lincoln Co., WV"
1544,302,7/30/2017,7/30/2017,31,38.1823,-82.0338,Lincoln,Palermo,Rural site,1,CDC Gravid Trap,1043,Aedes,Aedes triseriatus,1,Negative,Negative,Negative,Negative,1,0,"9 Pigeon Drive, Palermo, Lincoln Co., WV"
1545,302,7/30/2017,7/30/2017,31,38.1823,-82.0338,Lincoln,Palermo,Rural site,2,CDC Gravid Trap,1044,Culex,Culex spp.,25,Negative,Negative,Negative,Negative,25,0,"9 Pigeon Drive, Palermo, Lincoln Co., WV"
1546,303,8/7/2017,8/8/2017,32,37.7433,-81.1959,Raleigh,MacArthur,Residence,3,CDC Gravid Trap,1045,Aedes,Aedes japonicus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,"MacArthur Sewage Treatment, 900 Fitzpatrick Road, MacArthur, Raleigh Co., WV"
1547,303,8/7/2017,8/8/2017,32,37.7433,-81.1959,Raleigh,MacArthur,Residence,3,CDC Gravid Trap,1046,Culex,Culex restuans,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,"MacArthur Sewage Treatment, 900 Fitzpatrick Road, MacArthur, Raleigh Co., WV"
1548,303,8/7/2017,8/8/2017,32,37.7433,-81.1959,Raleigh,MacArthur,Residence,3,CDC Light Trap WITH dry ice,1046,Culex,Culex erraticus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,"MacArthur Sewage Treatment, 900 Fitzpatrick Road, MacArthur, Raleigh Co., WV"
1549,303,8/7/2017,8/8/2017,32,37.7433,-81.1959,Raleigh,MacArthur,Residence,3,CDC Light Trap WITH dry ice,1047,Anopheles,Anopheles punctipennis,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,"MacArthur Sewage Treatment, 900 Fitzpatrick Road, MacArthur, Raleigh Co., WV"
1550,303,8/7/2017,8/8/2017,32,37.7433,-81.1959,Raleigh,MacArthur,Residence,3,CDC Light Trap WITH dry ice,1047,Anopheles,Anopheles quadrimaculatus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,"MacArthur Sewage Treatment, 900 Fitzpatrick Road, MacArthur, Raleigh Co., WV"
1551,304,8/7/2017,8/8/2017,32,37.9794,-81.1344,Fayette,Oak Hill,Residence,3,CDC Gravid Trap,1048,Culex,Culex restuans,5,Not Tested,Not Tested,Not Tested,Not Tested,5,0,"Oak Hill Sewage Treatment, Oak Hill, Fayette Co., WV"
1552,304,8/7/2017,8/8/2017,32,37.9794,-81.1344,Fayette,Oak Hill,Residence,3,CDC Light Trap WITH dry ice,1048,Culex,Culex restuans,2,Not Tested,Not Tested,Not Tested,Not Tested,2,0,"Oak Hill Sewage Treatment, Oak Hill, Fayette Co., WV"
1553,304,8/7/2017,8/8/2017,32,37.9794,-81.1344,Fayette,Oak Hill,Residence,3,CDC Gravid Trap,1049,Aedes,Aedes japonicus,3,Not Tested,Not Tested,Not Tested,Not Tested,3,0,"Oak Hill Sewage Treatment, Oak Hill, Fayette Co., WV"
1554,305,8/7/2017,8/8/2017,32,38.3758,-80.8337,Nicholas,Muddlety,Wetlands,3,CDC Gravid Trap,1050,Culex,Culex restuans,50,Negative,Negative,Negative,Negative,48,2,"West Virginia Department of Highways Enoch Branch Wetlands, Muddlety, Nicholas Co., WV"
1555,305,8/7/2017,8/8/2017,32,38.3758,-80.8337,Nicholas,Muddlety,Wetlands,3,CDC Gravid Trap,1051,Culex,Culex restuans,48,Not Tested,Not Tested,Not Tested,Not Tested,48,0,"West Virginia Department of Highways Enoch Branch Wetlands, Muddlety, Nicholas Co., WV"
1556,305,8/7/2017,8/8/2017,32,38.3758,-80.8337,Nicholas,Muddlety,Wetlands,3,CDC Gravid Trap,1051,Culex,Culex erraticus,2,Not Tested,Not Tested,Not Tested,Not Tested,2,0,"West Virginia Department of Highways Enoch Branch Wetlands, Muddlety, Nicholas Co., WV"
1557,305,8/7/2017,8/8/2017,32,38.3758,-80.8337,Nicholas,Muddlety,Wetlands,3,CDC Gravid Trap,1052,Culex,Culex erraticus,16,Not Tested,Not Tested,Not Tested,Not Tested,16,0,"West Virginia Department of Highways Enoch Branch Wetlands, Muddlety, Nicholas Co., WV"
1558,305,8/7/2017,8/8/2017,32,38.3758,-80.8337,Nicholas,Muddlety,Wetlands,3,CDC Gravid Trap,1052,Culex,Culex restuans,34,Not Tested,Not Tested,Not Tested,Not Tested,34,0,"West Virginia Department of Highways Enoch Branch Wetlands, Muddlety, Nicholas Co., WV"
1559,305,8/7/2017,8/8/2017,32,38.3758,-80.8337,Nicholas,Muddlety,Wetlands,3,CDC Gravid Trap,1053,Culex,Culex erraticus,15,Not Tested,Not Tested,Not Tested,Not Tested,15,0,"West Virginia Department of Highways Enoch Branch Wetlands, Muddlety, Nicholas Co., WV"
1560,305,8/7/2017,8/8/2017,32,38.3758,-80.8337,Nicholas,Muddlety,Wetlands,3,CDC Gravid Trap,1053,Culex,Culex restuans,35,Not Tested,Not Tested,Not Tested,Not Tested,35,0,"West Virginia Department of Highways Enoch Branch Wetlands, Muddlety, Nicholas Co., WV"
1561,305,8/7/2017,8/8/2017,32,38.3758,-80.8337,Nicholas,Muddlety,Wetlands,3,CDC Gravid Trap,1054,Culex,Culex erraticus,20,Not Tested,Not Tested,Not Tested,Not Tested,20,0,"West Virginia Department of Highways Enoch Branch Wetlands, Muddlety, Nicholas Co., WV"
1562,305,8/7/2017,8/8/2017,32,38.3758,-80.8337,Nicholas,Muddlety,Wetlands,3,CDC Gravid Trap,1054,Culex,Culex restuans,30,Not Tested,Not Tested,Not Tested,Not Tested,30,0,"West Virginia Department of Highways Enoch Branch Wetlands, Muddlety, Nicholas Co., WV"
1563,305,8/7/2017,8/8/2017,32,38.3758,-80.8337,Nicholas,Muddlety,Wetlands,3,CDC Gravid Trap,1055,Culex,Culex erraticus,33,Not Tested,Not Tested,Not Tested,Not Tested,33,0,"West Virginia Department of Highways Enoch Branch Wetlands, Muddlety, Nicholas Co., WV"
1564,305,8/7/2017,8/8/2017,32,38.3758,-80.8337,Nicholas,Muddlety,Wetlands,3,CDC Gravid Trap,1055,Culex,Culex restuans,17,Not Tested,Not Tested,Not Tested,Not Tested,17,0,"West Virginia Department of Highways Enoch Branch Wetlands, Muddlety, Nicholas Co., WV"
1565,305,8/7/2017,8/8/2017,32,38.3758,-80.8337,Nicholas,Muddlety,Wetlands,3,CDC Gravid Trap,1056,Culex,Culex erraticus,27,Not Tested,Not Tested,Not Tested,Not Tested,27,0,"West Virginia Department of Highways Enoch Branch Wetlands, Muddlety, Nicholas Co., WV"
1566,305,8/7/2017,8/8/2017,32,38.3758,-80.8337,Nicholas,Muddlety,Wetlands,3,CDC Gravid Trap,1056,Culex,Culex restuans,23,Not Tested,Not Tested,Not Tested,Not Tested,23,0,"West Virginia Department of Highways Enoch Branch Wetlands, Muddlety, Nicholas Co., WV"
